cik,component,size
1527599,0,12874
1524472,0,12874
105770,0,12874
1142596,0,12874
1126975,0,12874
1534504,0,12874
1645026,0,12874
1539638,0,12874
1465740,0,12874
1264587,0,12874
1641631,0,12874
1616707,0,12874
1573221,0,12874
920760,0,12874
944148,0,12874
1564618,0,12874
1766146,0,12874
1725206,0,12874
1428522,0,12874
1618921,0,12874
1621906,0,12874
1056696,0,12874
1169561,0,12874
875357,0,12874
1041803,0,12874
1235468,0,12874
1410939,0,12874
1744659,0,12874
851968,0,12874
1339605,0,12874
1448056,0,12874
1441816,0,12874
1066656,0,12874
1227265,0,12874
1269190,0,12874
873799,0,12874
1325676,0,12874
1209709,0,12874
1043565,0,12874
1097396,0,12874
1386164,0,12874
1525769,0,12874
887733,0,12874
1065696,0,12874
1474735,0,12874
1144980,0,12874
1041368,0,12874
1351285,0,12874
1562476,0,12874
1705873,0,12874
1725526,0,12874
1758057,0,12874
1783398,0,12874
821026,0,12874
277638,0,12874
1730168,0,12874
30625,0,12874
1688568,0,12874
85961,0,12874
1001250,0,12874
1467373,0,12874
1401667,0,12874
925741,0,12874
1382943,0,12874
1290900,0,12874
894405,0,12874
46080,0,12874
1280600,0,12874
1016169,0,12874
1688757,0,12874
1770787,0,12874
832488,0,12874
1108320,0,12874
1094038,0,12874
315858,0,12874
778946,0,12874
1476963,0,12874
894158,0,12874
1052752,0,12874
1069899,0,12874
1573516,0,12874
1142417,0,12874
1649989,0,12874
764478,0,12874
1037038,0,12874
19617,0,12874
885639,0,12874
1047122,0,12874
882184,0,12874
1406587,0,12874
1593195,0,12874
740260,0,12874
1703181,0,12874
1308606,0,12874
1082554,0,12874
933036,0,12874
1433714,0,12874
1404123,0,12874
1506307,0,12874
828916,0,12874
1772695,0,12874
1595097,0,12874
1695357,0,12874
1310114,0,12874
870385,0,12874
1517228,0,12874
352736,0,12874
74260,0,12874
940942,0,12874
1429560,0,12874
911216,0,12874
1694426,0,12874
1552797,0,12874
882104,0,12874
1041024,0,12874
812152,0,12874
758938,0,12874
1224608,0,12874
779152,0,12874
